"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00468893","2003-06-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  102",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   56",",,0",,,,,,,"  139",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   94",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","  139",",,0",,,,,,,"  167",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","  106",",,0",,,,,,,"  150",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   83",",,0",,,,,,,"  122",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  279",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  122",",,0",,,,,,,"  172",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","  167",",,0",,,,,,,"  178",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  111",",,0",,,,,,,"  178",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  128",",,0",,,,,,,"  128",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  128",",,0",,,,,,,"  200",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  193",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  172",",,0",,,,,,,"  194",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-06-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  189",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   53",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  178",",,0",,,,,,,"  206",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   81",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  189",",,0",,,,,,,"  200",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-06-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   51",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  194",",,0",,,,,,,"  200",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  157",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  178",",,0",,,,,,,"  178",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-06-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","  178",",,0",,,,,,,"  194",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  183",",,0",,,,,,,"  183",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   89",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  128",",,0",,,,,,,"  128",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","   94",",,0",,,,,,,"  106",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  100",",,0",,,,,,,"  128",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  122",",,0",,,,,,,"  128",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  128",",,0",,,,,,,"  133",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  133",",,0",,,,,,,"  156",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  156",",,0",,,,,,,"  172",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-06-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  172",",,0",,,,,,,"  183",",,0,0700",,,,,,,,,,
"USC00468893","2003-06-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700",,,"    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2003-06-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2003-06-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2003-07-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,"  200",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   36",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  189",",,0",,,,,,,"  189",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  178",",,0",,,,,,,"  189",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  189",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  200",",,0",,,,,,,"  239",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   58",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,"  200",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-07-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  200",",,0",,,,,,,"  239",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   36",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,"  222",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  259",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  200",",,0",,,,,,,"  206",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-07-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  188",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,"  206",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-07-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  167",",,0",,,,,,,"  172",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  208",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  156",",,0",,,,,,,"  156",",,0,0700","    1",",,0","    1",",,0",,,,,,
"USC00468893","2003-07-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700",,,"    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00468893","2003-07-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,"  200",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-07-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0",,,,,,,"  239",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  161",",,0",,,,,,,"  161",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-07-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  161",",,0",,,,,,,"  183",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   51",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  183",",,0",,,,,,,"  194",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-07-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  161",",,0",,,,,,,"  172",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-07-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  167",",,0",,,,,,,"  222",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  200",",,0",,,,,,,"  206",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  229",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  178",",,0",,,,,,,"  178",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-07-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  127",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  139",",,0",,,,,,,"  139",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-07-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  139",",,0",,,,,,,"  156",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-07-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  156",",,0",,,,,,,"  167",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-07-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  167",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  211",",,0",,,,,,,"  228",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  200",",,0",,,,,,,"  206",",,0,0700",,,,,,,,,,
"USC00468893","2003-07-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  172",",,0",,,,,,,"  172",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-07-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  172",",,0",,,,,,,"  206",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  185",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  206",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  194",",,0",,,,,,,"  194",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US",,,,,,,,,,,"    2",",,0","  262",",,0",,,"  189",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  145",",,0,0700","    0","P,,0",,,"  278",",,0","  167",",,0",,,,,,,"  172",",,0,0700","    1",",,0","    1",",,0",,,,,,
"USC00468893","2003-08-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","P,,0",,,"  278",",,0","  172",",,0",,,,,,,"  178",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   20",",,0,0700","    0","P,,0",,,"  272",",,0","  178",",,0",,,,,,,"  200",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  234",",,0,0700","    0","P,,0",,,"  250",",,0","  189",",,0",,,,,,,"  189",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0",,,"  261",",,0","  189",",,0",,,,,,,"  200",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","P,,0",,,"  272",",,0","  178",",,0",,,,,,,"  194",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  189",",,0",,,,,,,"  189",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  183",",,0",,,,,,,"  189",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  189",",,0",,,,,,,"  189",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  189",",,0",,,,,,,"  206",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  206",",,0",,,,,,,"  217",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  191",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  211",",,0",,,,,,,"  217",",,0,0700","    1",",,0","    1",",,0",,,,,,
"USC00468893","2003-08-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  201",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  194",",,0",,,,,,,"  206",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-08-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  167",",,0",,,,,,,"  167",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  161",",,0",,,,,,,"  172",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0",,,,,,,"  178",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  178",",,0",,,,,,,"  200",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  211",",,0",,,,,,,"  217",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  156",",,0",,,,,,,"  156",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  150",",,0",,,,,,,"  150",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0",,,,,,,"  183",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  183",",,0",,,,,,,"  206",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0",,,,,,,"  200",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-08-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0",,,,,,,"  200",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","2003-08-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   46",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  200",",,0",,,,,,,"  222",",,0,0700",,,,,,,,,,
"USC00468893","2003-08-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  137",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  189",",,0",,,,,,,"  194",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  194",",,0",,,,,,,"  217",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   43",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  206",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  127",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  206",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   64",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  206",",,0",,,,,,,"  211",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  128",",,0",,,,,,,"  128",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","  128",",,0",,,,,,,"  128",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  128",",,0",,,,,,,"  139",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  139",",,0",,,,,,,"  156",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  150",",,0",,,,,,,"  150",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  144",",,0",,,,,,,"  144",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  144",",,0",,,,,,,"  144",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  111",",,0",,,,,,,"  111",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  100",",,0",,,,,,,"  122",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  117",",,0",,,,,,,"  144",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   66",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  144",",,0",,,,,,,"  172",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   15",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  117",",,0",,,,,,,"  117",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  106",",,0",,,,,,,"  106",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  106",",,0",,,,,,,"  122",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  686",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","  122",",,0",,,,,,,"  172",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  156",",,0",,,,,,,"  161",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  200",",,0","  144",",,0",,,,,,,"  161",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  161",",,0",,,,,,,"  178",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  163",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  133",",,0",,,,,,,"  133",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   89",",,0",,,,,,,"   94",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","   89",",,0",,,,,,,"  111",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  111",",,0",,,,,,,"  144",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-09-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  144",",,0",,,,,,,"  189",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  259",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","  106",",,0",,,,,,,"  117",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   58",",,0,0700","    0","P,,0","    0","P,,0","  156",",,0","   67",",,0",,,,,,,"   78",",,0,0700",,,,,,,,,,
"USC00468893","2003-09-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0","  161",",,0","   44",",,0",,,,,,,"   44",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","2003-10-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   76",",,0,0700","    0","P,,0","    0","P,,0","  189",",,0","   44",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","2003-10-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   30",",,0,0700","    0","P,,0","    0","P,,0","  150",",,0","   28",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
